customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Location ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,XZHABO2217,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,JRCGOS7222,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,TRXCAT4992,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,ASELGP5933,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,XAOJJZ7634,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,REUCSO9459,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,SVDYAF1455,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,JMNPFW1391,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,CFEZBF4415,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,TFHMHR8886,1,United States,California,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,RSYYQC6418,1,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,FHZSUQ4635,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,AOCOUC4182,1,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,HPZWZX7422,1,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,LEAGTL2684,1,United States,California,Buena Park,90621,"33.874224, -117.993368",33.874224,-117.993368
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,GXWLWD7953,1,United States,California,La Palma,90623,"33.850504, -118.039892",33.850504,-118.039892
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,VTAUDY5211,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,OFUZMB6629,1,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,FNBWEW6719,1,United States,California,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.008961
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,MRJWOX5169,1,United States,California,Montebello,90640,"34.015217, -118.109962",34.015217,-118.109962
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,DIOOPU5629,1,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,CWMLHA1936,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,WSTYHF3774,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,JAIEJE8727,1,United States,California,Stanton,90680,"33.801869, -117.995068",33.801869,-117.995068
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,IKQHJM2268,1,United States,California,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,WVAZSE2733,1,United States,California,Cerritos,90703,"33.8681, -118.067402",33.8681,-118.067402
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,DJEZQJ1847,1,United States,California,Avalon,90704,"33.391181, -118.421305",33.391181,-118.421305
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,UCPLVX9196,1,United States,California,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,TPRQGT8563,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,BSDNSB9972,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,HWFYKS3772,1,United States,California,Lakewood,90713,"33.847755, -118.112532",33.847755,-118.112532
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,PPRVDD6556,1,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,ASVRLT7869,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,DIPBCV5182,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,RMPDLY8613,1,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,WKUBPX1459,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,KUSORC8941,1,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,SLRQGB9761,1,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,TYXCIP1368,1,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,WWGYRS9491,1,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,SWUWXU4499,1,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,BMAMCK1935,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,ZSXIVE2749,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,PECOBP4232,1,United States,California,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,ISIHMR4542,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,IHPPSR5143,1,United States,California,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,COWNRI9152,1,United States,California,Long Beach,90804,"33.783047, -118.1486",33.783047,-118.1486
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,OWOKTN9537,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,WEAFGE9343,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,QVTKOO5415,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,FYDXRH7132,1,United States,California,Long Beach,90808,"33.823943, -118.111335",33.823943,-118.111335
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,EKVNGV5916,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,CDNOJI7565,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,UUKLGB6278,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,DDBGEE7984,1,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,TBMHCL9977,1,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,OQKAPL2614,1,United States,California,Altadena,91001,"34.196837, -118.142236",34.196837,-118.142236
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,NTXUSH9137,1,United States,California,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,ABGYQR7567,1,United States,California,Arcadia,91007,"34.128284, -118.047732",34.128284,-118.047732
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,IURVTM7557,1,United States,California,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,BNRSGT9228,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,FENLJF6754,1,United States,California,Monrovia,91016,"34.1528, -118.000482",34.1528,-118.000482
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,LYFWQZ3568,1,United States,California,Montrose,91020,"34.2112, -118.230625",34.2112,-118.230625
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,AXYPBL9658,1,United States,California,Sierra Madre,91024,"34.168686, -118.057505",34.168686,-118.057505
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,FATPLY1639,1,United States,California,South Pasadena,91030,"34.110444, -118.156957",34.110444,-118.156957
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,FFNTXD7667,1,United States,California,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,DKHMBU2968,1,United States,California,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,RXDGBF1558,1,United States,California,Pasadena,91101,"34.146635, -118.139225",34.146635,-118.139225
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,IEEWQB1385,1,United States,California,Pasadena,91103,"34.167465, -118.165327",34.167465,-118.165327
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,EBWZRM6943,1,United States,California,Pasadena,91104,"34.165383, -118.123752",34.165383,-118.123752
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,ABDRFJ3934,1,United States,California,Pasadena,91105,"34.13946, -118.166649",34.13946,-118.166649
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,VFGAGY6957,1,United States,California,Pasadena,91106,"34.139402, -118.128658",34.139402,-118.128658
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,JSYCDZ4487,1,United States,California,Pasadena,91107,"34.159007, -118.087353",34.159007,-118.087353
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,JGCMIR5926,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,DRKDTT3772,1,United States,California,Glendale,91201,"34.17051, -118.289463",34.17051,-118.289463
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,AJWKAH2336,1,United States,California,Glendale,91202,"34.167926, -118.267539",34.167926,-118.267539
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,ZKRXVG5744,1,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,XXLNCS9491,1,United States,California,Glendale,91204,"34.136306, -118.26036",34.136306,-118.26036
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,NTHFZE4324,1,United States,California,Glendale,91205,"34.13658, -118.245839",34.13658,-118.245839
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,MMQJUY7858,1,United States,California,Glendale,91206,"34.162515, -118.203869",34.162515,-118.203869
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,ZVLKWB2766,1,United States,California,Glendale,91207,"34.182378, -118.262922",34.182378,-118.262922
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,TIEQWL6778,1,United States,California,Glendale,91208,"34.195386, -118.238508",34.195386,-118.238508
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,EFMECS9391,1,United States,California,La Crescenta,91214,"34.239636, -118.245259",34.239636,-118.245259
