Location ID,customerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
EOJFTF6474,4201-JMNGR,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103
QLWUOT1723,1866-RZZQS,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286
DQEWQR5113,8631-NBHFZ,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683
IPTRAQ7758,4958-XCBDQ,1,United States,California,Victorville,92394,"34.567058, -117.362329",34.567058,-117.362329
RFLKZT2347,8337-UPOAQ,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263
YTAAGF1539,6712-OAWRH,1,United States,California,San Bernardino,92408,"34.084909, -117.258107",34.084909,-117.258107
SYOGXS3138,5914-DVBWJ,1,United States,California,Riverside,92508,"33.885499, -117.324959",33.885499,-117.324959
EIIVXZ8911,8644-XLFBW,1,United States,California,Lake Elsinore,92532,"33.705836, -117.318204",33.705836,-117.318204
ZMAZSV6629,1833-VGRUM,1,United States,California,Perris,92570,"33.787298, -117.320676",33.787298,-117.320676
YJSPAD2168,8374-XGEJJ,1,United States,California,Temecula,92590,"33.475493, -117.219551",33.475493,-117.219551
TGGLAT5333,6946-LMSQS,1,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473
NMRDDP9447,4039-HEUNW,1,United States,California,Irvine,92620,"33.716136, -117.752574",33.716136,-117.752574
RIRXIL2672,0812-WUPTB,1,United States,California,Corona Del Mar,92625,"33.600987, -117.862734",33.600987,-117.862734
WSKLIK3619,2403-BCASL,1,United States,California,Santa Ana,92705,"33.766004, -117.786763",33.766004,-117.786763
EQXPTU9897,3871-IKPYH,1,United States,California,Camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903
NBSXFP3112,1304-NECVQ,1,United States,California,Somis,93066,"34.297628, -119.014627",34.297628,-119.014627
UNLMDZ9659,5655-JSMZM,1,United States,California,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793
RMGFEX7955,4505-EXZHB,1,United States,California,Ducor,93218,"35.846067, -119.004073",35.846067,-119.004073
JDDWRJ2972,8972-HJWNV,1,United States,California,Huron,93234,"36.217864, -120.080117",36.217864,-120.080117
DTYSWU5314,2860-RANUS,1,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885
FNYCHC9873,0406-BPDVR,1,United States,California,Visalia,93277,"36.303793, -119.375646",36.303793,-119.375646
NINOUE7162,5276-KQWHG,1,United States,California,Woody,93287,"35.710244, -118.881679",35.710244,-118.881679
AGSQRZ9498,9667-EQRXU,1,United States,California,Boron,93516,"34.95703, -117.73045",34.95703,-117.73045
TWJNMQ3822,0946-CLJTI,1,United States,California,Palmdale,93551,"34.613476, -118.256358",34.613476,-118.256358
URRCZR6711,0324-BRPCJ,1,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593
TFVZNY7779,9189-JWSHV,1,United States,California,Helm,93627,"36.520537, -120.118055",36.520537,-120.118055
WZHXOX5578,0576-WNXXC,1,United States,California,Parlier,93648,"36.622237, -119.521126",36.622237,-119.521126
FIHFBV1957,5482-PLVPE,1,United States,California,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202
BPIBWN2159,4902-OHLSK,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992
QJWAXX4364,0495-ZBNGW,1,United States,California,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308
GCYTQB1565,2357-COQEK,1,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168
KZLWPB1837,2034-CGRHZ,1,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241
ZEMPNS7178,9360-AHGNL,1,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188
XVMMJM1983,5485-WUYWF,1,United States,California,Crockett,94525,"38.049292, -122.228415",38.049292,-122.228415
SLULPZ8652,2632-UCGVD,1,United States,California,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.02711
AUIBQD6823,6425-YQLLO,1,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716
TSODLD2866,2091-RFFBA,1,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821
IOMTWL5496,6899-PPEEA,1,United States,California,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387
VFXVUH8763,4597-NUCQV,1,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268
PWASAT7157,3754-DXMRT,1,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635
RVSETY9265,7130-VTEWQ,1,United States,California,San Rafael,94903,"38.018065, -122.546024",38.018065,-122.546024
BPHWSJ9424,7903-CMPEY,1,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694
VLGAJI6726,1704-NRWYE,1,United States,California,Point Reyes Station,94956,"38.060264, -122.830646",38.060264,-122.830646
ROWVMA9198,7481-ATQQS,1,United States,California,Boulder Creek,95006,"37.171727, -122.142961",37.171727,-122.142961
OHGGLF8287,0023-HGHWL,1,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371
ZABZWI2876,1792-UXAFY,1,United States,California,San Jose,95110,"37.34667, -121.910019",37.34667,-121.910019
NELBUI8345,6161-UUUTA,1,United States,California,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029
JUMEXB9554,6543-XRMYR,1,United States,California,Stockton,95209,"38.044523, -121.348048",38.044523,-121.348048
GRQCHX9797,2479-BRAMR,1,United States,California,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124
AONDEA1492,3714-JTVOV,1,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056
LPAEGA5426,8580-QVLOC,1,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191
ZWANVN6528,2012-NWRPA,1,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594
HMLROR3897,8808-ELEHO,1,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836
KTQOON3533,9058-CBREO,1,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587
WHOFSH8539,8063-GBATB,1,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203
QSTYSG9755,1069-XAIEM,1,United States,California,Mendocino,95460,"39.305545, -123.743697",39.305545,-123.743697
TMHABL3726,6987-XQSJT,1,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.94338,-123.831799
ANRLXS2871,0722-TROQR,1,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813
VGKBSL1463,6402-ZFPPI,1,United States,California,Fair Oaks,95628,"38.652065, -121.25441",38.652065,-121.25441
IEOABH8267,9965-YOKZB,1,United States,California,Grizzly Flats,95636,"38.636102, -120.522149",38.636102,-120.522149
RJQIJQ4669,0504-HHAPI,1,United States,California,Guinda,95637,"38.830739, -122.196202",38.830739,-122.196202
NPUOJN7693,3791-LGQCY,1,United States,California,Loomis,95650,"38.809175, -121.171375",38.809175,-121.171375
IFIYRU3953,8166-ZZTFS,1,United States,California,Roseville,95661,"38.736685, -121.251984",38.736685,-121.251984
KLBIOG8397,2956-GGUCQ,1,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114
VSPBXD8775,2778-OCLGR,1,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275
SWXQCH1374,7067-KSAZT,1,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721
QSYYRQ8776,9300-AGZNL,1,United States,California,Elk Creek,95939,"39.53222, -122.594879",39.53222,-122.594879
ELABXC4599,1112-CUNAO,1,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718
MYKSTA7294,3389-YGYAI,1,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957,-122.039307
JQHZAZ1671,3070-DVEYC,1,United States,California,Williams,95987,"39.117537, -122.284654",39.117537,-122.284654
MDMYXQ9334,5707-ORNDZ,1,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.70606
TFMVXB8252,8696-JKZNU,1,United States,California,Anderson,96007,"40.448632, -122.306657",40.448632,-122.306657
NVRFWT6583,2055-PDADH,1,United States,California,Big Bend,96011,"41.096569, -121.879082",41.096569,-121.879082
GQEZAP6822,2302-ANTDP,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529
UQFQIR1448,5233-GEEAX,1,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899
FENZVT3159,7137-RYLPP,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513
BGRCXX6134,3957-LXOLK,1,United States,California,Shingletown,96088,"40.497441, -121.827524",40.497441,-121.827524
IXVRGD5541,5281-BUZGT,1,United States,California,Weaverville,96093,"40.759401, -122.939337",40.759401,-122.939337
IBYUPS3197,2718-GAXQD,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
SEJMYF9667,3217-FZDMN,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902
ALOQDX3883,7480-QNVZJ,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742
IBEIHZ6397,7124-UGSUR,1,United States,California,Los Angeles,90028,"34.099869, -118.326843",34.099869,-118.326843
WVYWLT9751,1862-SKORY,1,United States,California,Los Angeles,90029,"34.089953, -118.294824",34.089953,-118.294824
YIAJOT5298,4816-JBHOV,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061
DXRSRA5978,3247-ZVOUO,1,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993
ECDROW9913,1268-ASBGA,1,United States,California,Huntington Park,90255,"33.97803, -118.217141",33.97803,-118.217141
WGZOMA9634,4713-LZDRV,1,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803
TLMDPD7249,4325-NFSKC,1,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306
SPGQTT9368,6502-HCJTI,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403
KIJBQS1379,8258-GSTJK,1,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448
XHRBNE8191,2995-UPRYS,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737
TTTUIY2512,6686-YPGHK,1,United States,California,Long Beach,90808,"33.823943, -118.111335",33.823943,-118.111335
AOHINC9928,8020-BWHYL,1,United States,California,Montrose,91020,"34.2112, -118.230625",34.2112,-118.230625
VRKQPP1586,6892-XPFPU,1,United States,California,Pasadena,91107,"34.159007, -118.087353",34.159007,-118.087353
DLSFDS7926,8010-EZLOU,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911
KMTIVV2549,8062-YBDOE,1,United States,California,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717
ZLTQWC7523,3672-YITQD,1,United States,California,Castaic,91384,"34.506627, -118.699048",34.506627,-118.699048
PJCMNU1531,8988-ECPJR,1,United States,California,Van Nuys,91411,"34.17847, -118.459472",34.17847,-118.459472
SJCASK9772,3776-EKTKM,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942
PRKOQB8195,0643-OKLRP,1,United States,California,Azusa,91702,"34.174493, -117.87068",34.174493,-117.87068
NGUBNN7871,9381-NDKME,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695
LROEXJ9831,8327-LZKAS,1,United States,California,Pomona,91767,"34.083086, -117.737997",34.083086,-117.737997
QGKIVR3817,1075-BGWOH,1,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791
ZYFFTM9152,8485-GJCDN,1,United States,California,San Diego,92109,"32.787836, -117.232358",32.787836,-117.232376
ZRRFVU9729,6029-WTIPC,1,United States,California,San Diego,92109,"32.787836, -117.232360",32.787836,-117.232376
MHFRGQ2775,3317-HRTNN,1,United States,California,San Diego,92109,"32.787836, -117.232367",32.787836,-117.232376
QWDGLV5375,5569-OUICF,1,United States,California,San Diego,92109,"32.787836, -117.232370",32.787836,-117.232376
OPWHTC6358,5747-PMBSQ,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
TQCOVJ5799,2982-IHMFT,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
BRYKUP4125,5143-EGQFK,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
ZSACHT6981,6168-WFVVF,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
SNJBFV8168,7450-NWRTR,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
MBZJAU5324,6005-OBZPH,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
UXKYYP6993,7932-WPTDS,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
OWNBTI4867,7000-WCEVQ,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263
OGGGYL7662,5959-BELXA,1,United States,California,Yucaipa,92399,"34.04597, -117.011825",34.04597,-117.011825
EPPTNB4122,2506-TNFCO,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864
DWHTEE5314,6060-DRTNL,1,United States,California,San Jacinto,92583,"33.796568, -116.924723",33.796568,-116.924723
RPYDYV2396,8473-VUVJN,1,United States,California,Temecula,92590,"33.475493, -117.219551",33.475493,-117.219551
EMFCRJ2442,0196-VULGZ,1,United States,California,Irvine,92620,"33.716136, -117.752574",33.716136,-117.752574
WMWLCL8838,1976-CFOCS,1,United States,California,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314
KQIANG4934,4631-OACRM,1,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254
FLBRJU3816,3755-JBMNH,1,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195
LHOCNA4159,6345-ULYRW,1,United States,California,Laguna Beach,92651,"33.570023, -117.773669",33.570023,-117.773669
FJLSME1564,0013-EXCHZ,1,United States,California,Camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903
SGHQIU6355,5550-VFRLC,1,United States,California,Moorpark,93021,"34.312945, -118.858169",34.312945,-118.858169
AGCQAI2989,2657-ALMWY,1,United States,California,Simi Valley,93065,"34.269449, -118.768471",34.269449,-118.768471
PRSZCZ2346,6284-AHOOQ,1,United States,California,Avenal,93204,"35.916943, -120.129921",35.916943,-120.129921
GGNVVA3525,2460-FPSYH,1,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233
IPCQUU5195,5028-HTLJB,1,United States,California,New Cuyama,93254,"34.956577, -119.750142",34.956577,-119.750142
ENVOOP3831,0875-CABNR,1,United States,California,San Luis Obispo,93401,"35.233745, -120.626442",35.233745,-120.626442
MRFZLO8691,6982-UQZLY,1,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839
QFAXTW5868,0193-ESZXP,1,United States,California,Oceano,93445,"35.059695, -120.604741",35.059695,-120.604741
JVIKFJ5935,4369-HTUIF,1,United States,California,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842
ZAFQCM2533,5287-QWLKY,1,United States,California,Big Pine,93513,"37.245505, -118.062943",37.245505,-118.062943
MIXBYG7441,1891-UAWWU,1,United States,California,Johannesburg,93528,"35.363339, -117.637641",35.363339,-117.637641
RFFIZM8528,3096-JRDSO,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
SLKAZH4323,2398-YPMUR,1,United States,California,Dinuba,93618,"36.523619, -119.386868",36.523619,-119.386868
DNKONF9493,1265-XTECC,1,United States,California,Madera,93638,"37.004068, -119.930027",37.004068,-119.930027
FFMRUM4573,4871-JTKJF,1,United States,California,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281
JBMBMT8522,1415-YFWLT,1,United States,California,Shaver Lake,93664,"37.223, -119.001021",37.223,-119.001021
DOPICA8262,3500-RMZLT,1,United States,California,Fresno,93702,"36.739385, -119.753649",36.739385,-119.753649
IKNKJC1429,2642-DTVCO,1,United States,California,Chualar,93925,"36.596271, -121.442274",36.596271,-121.442274
KZAOMS1896,1363-TXLSL,1,United States,California,San Lucas,93954,"36.125529, -120.864443",36.125529,-120.864443
KBOKSC8544,7136-RVDTZ,1,United States,California,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844
XMLTCS6161,6927-WTFIV,1,United States,California,Redwood City,94061,"37.461251, -122.235414",37.461251,-122.235414
KGGUTP8224,3398-ZOUAA,1,United States,California,Redwood City,94063,"37.499411, -122.196318",37.499411,-122.196318
DZQYOS8713,4844-JJWUY,1,United States,California,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781
APWXOG1527,4785-QRJHC,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129
JXWYIN3476,1965-AKTSX,1,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461
WIWLHP8534,7248-VZQLC,1,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504
MGKGVM9555,0011-IGKFF,1,United States,California,Martinez,94553,"38.014457, -122.115432",38.014457,-122.115432
HAJYMN8583,6496-SLWHQ,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185
ICREWP1187,9912-GVSEQ,1,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011
KGAXIT2288,5383-MMTWC,1,United States,California,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241
HTSEGX6531,6877-LGWXO,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061
EQLMEU4334,5167-GBFRE,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417
KJEGFE6719,1324-NLTJE,1,United States,California,Emeryville,94608,"37.83726, -122.287648",37.83726,-122.287648
YLVTYV8931,5567-WSELE,1,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941
